"","yearmonth","year","month","pagePath","source","Medium","userType","deviceCategory","entrances","pageviews","exits","timeOnPage","uniquePageviews","users"
"390",201103,2011,3,"/como-crear-una-plantilla-php-desde-cero/","google","organic","Returning Visitor","desktop",1,1,1,0,1,1
"391",201103,2011,3,"/comunidad/","(direct)","(none)","New Visitor","desktop",0,1,0,473,1,1
"392",201103,2011,3,"/comunidad/","twitter.com","referral","New Visitor","desktop",0,2,0,16,2,2
"393",201103,2011,3,"/configura-feedburner-con-tu-propio-dominio/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"394",201103,2011,3,"/conoce-palos-flamenco-tu-movil/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"395",201103,2011,3,"/contacto/","twitter.com","referral","New Visitor","desktop",0,1,0,13,1,1
"396",201103,2011,3,"/demandas-empresas-telecomunicaciones-telecos/","google","organic","Returning Visitor","desktop",0,1,0,15,1,1
"397",201103,2011,3,"/diagrama-de-evaluacion-de-respuesta-en-la-web/","google","organic","New Visitor","desktop",0,1,0,11,1,1
"398",201103,2011,3,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"399",201103,2011,3,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","conversaciones.nokia.com","referral","New Visitor","desktop",1,1,1,0,1,1
"400",201103,2011,3,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google","organic","New Visitor","desktop",4,4,4,0,4,4
"401",201103,2011,3,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google.es","referral","New Visitor","desktop",1,1,1,0,1,1
"402",201103,2011,3,"/etiquetas/redes-sociales/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"403",201103,2011,3,"/examen-de-economia-con-ocho-anos/","twitter.com","referral","New Visitor","desktop",0,1,1,0,1,1
"404",201103,2011,3,"/excelentes-tecnicas-de-css3-listas-para-utilizar/","google","organic","New Visitor","desktop",2,2,1,44,2,2
"405",201103,2011,3,"/google-asocia-plataformas-juegos-nueva-red-social/","(direct)","(none)","New Visitor","desktop",2,2,1,299,2,2
"406",201103,2011,3,"/google-asocia-plataformas-juegos-nueva-red-social/","google.es","referral","New Visitor","desktop",1,1,1,0,1,1
"407",201103,2011,3,"/google-asocia-plataformas-juegos-nueva-red-social/","google.es","referral","Returning Visitor","desktop",3,3,3,0,3,1
"408",201103,2011,3,"/los-90-mejores-social-media-plugins-para-wordpress/","(direct)","(none)","New Visitor","desktop",0,4,1,33,1,1
"409",201103,2011,3,"/los-90-mejores-social-media-plugins-para-wordpress/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"410",201103,2011,3,"/page/2/","linkedin.com","referral","New Visitor","desktop",0,1,0,33,1,1
"411",201103,2011,3,"/page/3/","google","organic","New Visitor","desktop",2,2,2,0,2,2
"412",201103,2011,3,"/patentes-tambien-aplican-musica/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"413",201103,2011,3,"/radiohead-regalo-in-rainbows-ahora-no-puedes-compartir/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"414",201103,2011,3,"/radiohead-regalo-in-rainbows-ahora-no-puedes-compartir/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"415",201103,2011,3,"/tenerife-punto-acceso-internet-entre-america-europa/","(direct)","(none)","New Visitor","desktop",3,3,3,0,3,3
"416",201103,2011,3,"/tenerife-punto-acceso-internet-entre-america-europa/","(direct)","(none)","Returning Visitor","desktop",1,1,1,0,1,1
"417",201103,2011,3,"/tenerife-punto-acceso-internet-entre-america-europa/","google","organic","New Visitor","desktop",3,5,3,13,4,4
"418",201103,2011,3,"/tenerife-punto-acceso-internet-entre-america-europa/","search","organic","New Visitor","desktop",1,1,1,0,1,1
"419",201103,2011,3,"/teoria-juegos-explica-viralidad-redes-sociales/","(direct)","(none)","New Visitor","desktop",5,6,5,65,6,6
"420",201103,2011,3,"/teoria-juegos-explica-viralidad-redes-sociales/","(direct)","(none)","Returning Visitor","desktop",3,3,3,0,3,1
"421",201103,2011,3,"/teoria-juegos-explica-viralidad-redes-sociales/","eae.blackboard.com","referral","New Visitor","desktop",1,1,1,0,1,1
"422",201103,2011,3,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",5,6,5,75,5,5
"423",201103,2011,3,"/videotutoriales-de-jquery/","google","organic","New Visitor","desktop",0,1,1,0,1,1
"424",201104,2011,4,"/","(direct)","(none)","New Visitor","desktop",9,11,9,24,10,9
"425",201104,2011,4,"/","(direct)","(none)","Returning Visitor","desktop",1,1,1,0,1,1
"426",201104,2011,4,"/","facebook.com","referral","New Visitor","desktop",1,1,1,0,1,1
"427",201104,2011,4,"/","google","organic","New Visitor","desktop",1,2,2,0,2,2
"428",201104,2011,4,"/","google","organic","Returning Visitor","desktop",1,1,0,6,1,1
"429",201104,2011,4,"/","linkedin.com","referral","New Visitor","desktop",5,8,2,426,8,7
"430",201104,2011,4,"/","linkedin.com","referral","Returning Visitor","desktop",2,2,0,1795,2,1
"431",201104,2011,4,"/","twitter.com","referral","Returning Visitor","mobile",1,2,2,0,2,1
"432",201104,2011,4,"/acerca-de/","linkedin.com","referral","New Visitor","desktop",0,2,1,3,2,2
"433",201104,2011,4,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","linkedin.com","referral","New Visitor","desktop",0,1,1,0,1,1
"434",201104,2011,4,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","linkedin.com","referral","Returning Visitor","desktop",0,2,2,0,2,1
"435",201104,2011,4,"/archivo/internet/programacion/","google","organic","New Visitor","desktop",0,1,0,8,1,1
"436",201104,2011,4,"/como-crear-una-plantilla-php-desde-cero/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"437",201104,2011,4,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",9,12,7,540,9,9
"438",201104,2011,4,"/como-crear-una-plantilla-php-desde-cero/","google.com.co","referral","New Visitor","desktop",2,3,2,88,2,2
"439",201104,2011,4,"/configura-feedburner-con-tu-propio-dominio/","google","organic","New Visitor","desktop",1,2,1,82,1,1
"440",201104,2011,4,"/contacto/","linkedin.com","referral","New Visitor","desktop",0,1,1,0,1,1
"441",201104,2011,4,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"442",201104,2011,4,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","conversaciones.nokia.com","referral","New Visitor","desktop",1,1,1,0,1,1
"443",201104,2011,4,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google","organic","New Visitor","desktop",3,3,3,0,3,3
"444",201104,2011,4,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google","organic","Returning Visitor","desktop",0,1,1,0,1,1
"445",201104,2011,4,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","movilesdualsim.com","referral","New Visitor","desktop",1,1,1,0,1,1
"446",201104,2011,4,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","search","organic","New Visitor","desktop",1,2,1,61,1,1
"447",201104,2011,4,"/el-ceo-de-google-nos-dice-que-no-estamos-preparados-para-la-revolucion-tecnologica/","twitter.com","referral","Returning Visitor","mobile",1,1,0,160,1,1
"448",201104,2011,4,"/etiquetas/redes-sociales/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"449",201104,2011,4,"/excelentes-tecnicas-de-css3-listas-para-utilizar/","(direct)","(none)","New Visitor","desktop",1,2,1,9,1,1
"450",201104,2011,4,"/excelentes-tecnicas-de-css3-listas-para-utilizar/","google","organic","New Visitor","desktop",3,3,3,0,3,3
"451",201104,2011,4,"/google-asocia-plataformas-juegos-nueva-red-social/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"452",201104,2011,4,"/google-asocia-plataformas-juegos-nueva-red-social/","google.es","referral","New Visitor","desktop",1,2,1,63,1,1
"453",201104,2011,4,"/organizar-tus-fuentes-de-noticias-con-feedly/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"454",201104,2011,4,"/page/3/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"455",201104,2011,4,"/radiohead-regalo-in-rainbows-ahora-no-puedes-compartir/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"456",201104,2011,4,"/tenerife-punto-acceso-internet-entre-america-europa/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"457",201104,2011,4,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",3,5,3,480,3,3
"458",201104,2011,4,"/videotutoriales-de-jquery/","google","organic","New Visitor","desktop",0,2,1,2,1,1
"459",201105,2011,5,"/","(direct)","(none)","New Visitor","desktop",3,3,3,0,3,3
"460",201105,2011,5,"/","bing","organic","New Visitor","desktop",1,1,1,0,1,1
"461",201105,2011,5,"/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"462",201105,2011,5,"/","google.com","referral","New Visitor","desktop",1,1,1,0,1,1
"463",201105,2011,5,"/","linkedin.com","referral","New Visitor","desktop",2,4,2,23,4,2
"464",201105,2011,5,"/","linkedin.com","referral","Returning Visitor","desktop",1,1,0,180,1,1
"465",201105,2011,5,"/","www.acessa.me","referral","Returning Visitor","desktop",4,4,4,0,4,4
"466",201105,2011,5,"/","www.acessa.me/ForexMarket","referral","Returning Visitor","desktop",1,1,1,0,1,1
"467",201105,2011,5,"/","www.tinyurl.com/ForexTradingSystems","referral","Returning Visitor","desktop",2,2,2,0,2,2
"468",201105,2011,5,"/","www.tinyurl.com/MakeMoneyWithYourWebsite","referral","Returning Visitor","desktop",1,1,1,0,1,1
"469",201105,2011,5,"/","www.tinyurl.com/UnlimitedHostingService","referral","Returning Visitor","desktop",1,1,1,0,1,1
"470",201105,2011,5,"/acerca-de/","linkedin.com","referral","New Visitor","desktop",0,1,0,10,1,1
"471",201105,2011,5,"/aplicaciones-imprescindibles-para-iphone/","(direct)","(none)","New Visitor","desktop",1,1,0,28,1,1
"472",201105,2011,5,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","facebook.com","referral","New Visitor","desktop",1,1,1,0,1,1
"473",201105,2011,5,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","organic","New Visitor","desktop",1,2,1,31,2,2
"474",201105,2011,5,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","linkedin.com","referral","New Visitor","desktop",0,1,0,5,1,1
"475",201105,2011,5,"/archivo/derecho/privacidad/","(direct)","(none)","New Visitor","desktop",0,1,0,19,1,1
"476",201105,2011,5,"/archivo/otros/educacion/","linkedin.com","referral","Returning Visitor","desktop",0,1,0,17,1,1
"477",201105,2011,5,"/archivo/otros/musica/","(direct)","(none)","New Visitor","desktop",0,1,0,25,1,1
"478",201105,2011,5,"/archivo/otros/musica/","linkedin.com","referral","Returning Visitor","desktop",0,1,1,0,1,1
"479",201105,2011,5,"/archivo/soluciones/productividad/","(direct)","(none)","New Visitor","desktop",0,1,0,17,1,1
"480",201105,2011,5,"/como-crear-una-plantilla-php-desde-cero/","(direct)","(none)","New Visitor","desktop",4,4,4,0,4,4
"481",201105,2011,5,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",14,21,15,471,15,15
"482",201105,2011,5,"/como-crear-una-plantilla-php-desde-cero/","google.com","referral","New Visitor","desktop",1,1,1,0,1,1
"483",201105,2011,5,"/comunidad/","linkedin.com","referral","New Visitor","desktop",0,1,0,3,1,1
"484",201105,2011,5,"/configura-feedburner-con-tu-propio-dominio/","(direct)","(none)","New Visitor","mobile",0,1,0,18,1,1
"485",201105,2011,5,"/conoce-palos-flamenco-tu-movil/","(direct)","(none)","New Visitor","desktop",0,2,1,60,1,1
"486",201105,2011,5,"/conoce-palos-flamenco-tu-movil/","google","organic","New Visitor","desktop",1,2,1,77,1,1
"487",201105,2011,5,"/conoce-palos-flamenco-tu-movil/","google.es","referral","New Visitor","desktop",1,1,1,0,1,1
"488",201105,2011,5,"/contacto/","linkedin.com","referral","New Visitor","desktop",0,1,0,6,1,1
"489",201105,2011,5,"/customiza-tu-backend-de-wordpress/","google","organic","New Visitor","desktop",0,1,0,7,1,1
"490",201105,2011,5,"/demandas-empresas-telecomunicaciones-telecos/","google","organic","New Visitor","desktop",3,3,3,0,3,3
"491",201105,2011,5,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","(direct)","(none)","New Visitor","desktop",1,2,0,10,2,2
"492",201105,2011,5,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google","organic","New Visitor","desktop",7,7,7,0,7,7
"493",201105,2011,5,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google","organic","Returning Visitor","desktop",1,1,1,0,1,1
"494",201105,2011,5,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/comment-page-1/","(direct)","(none)","New Visitor","desktop",0,2,1,2,2,2
"495",201105,2011,5,"/elige-los-mejores-colores-para-tu-web/","google","organic","New Visitor","desktop",0,1,1,0,1,1
"496",201105,2011,5,"/etiquetas/diseno-web/","google","organic","New Visitor","desktop",2,2,0,133,2,2
"497",201105,2011,5,"/etiquetas/medios/","google","organic","New Visitor","desktop",1,1,0,33,1,1
"498",201105,2011,5,"/etiquetas/networking/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"499",201105,2011,5,"/etiquetas/redes-sociales/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"500",201105,2011,5,"/etiquetas/social-media/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"501",201105,2011,5,"/etiquetas/socialismo/","google","organic","New Visitor","desktop",2,3,2,6,3,3
"502",201105,2011,5,"/etiquetas/software-libre/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"503",201105,2011,5,"/etiquetas/torrent/","google","organic","New Visitor","desktop",1,2,1,6,1,1
"504",201105,2011,5,"/etiquetas/wordpress/","(direct)","(none)","New Visitor","mobile",1,2,1,14,1,1
"505",201105,2011,5,"/page/4/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"506",201105,2011,5,"/publicidad-susurra-tu-cerebro/","google","organic","New Visitor","desktop",1,3,2,112,2,2
"507",201105,2011,5,"/radiohead-regalo-in-rainbows-ahora-no-puedes-compartir/","google","organic","New Visitor","desktop",2,2,2,0,2,2
"508",201105,2011,5,"/suscribete/","linkedin.com","referral","New Visitor","desktop",0,1,0,24,1,1
"509",201105,2011,5,"/tenerife-punto-acceso-internet-entre-america-europa/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"510",201105,2011,5,"/tenerife-punto-acceso-internet-entre-america-europa/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"511",201105,2011,5,"/teoria-juegos-explica-viralidad-redes-sociales/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"512",201105,2011,5,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",4,5,4,6,5,5
"513",201105,2011,5,"/translate_c","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"514",201106,2011,6,"/","(direct)","(none)","New Visitor","desktop",4,5,4,29,5,4
"515",201106,2011,6,"/","google","organic","Returning Visitor","desktop",2,5,1,54,5,1
"516",201106,2011,6,"/","google.com","referral","New Visitor","desktop",2,3,1,28,2,2
"517",201106,2011,6,"/","www.thebesthosting.org","referral","Returning Visitor","desktop",1,1,1,0,1,1
"518",201106,2011,6,"/","www.toner.golbnet.com","referral","Returning Visitor","desktop",1,1,1,0,1,1
"519",201106,2011,6,"/100-millones-perfiles-facebook-publicados-interesan-mas-de-lo-que-parecia/","google","organic","New Visitor","desktop",0,1,1,0,1,1
"520",201106,2011,6,"/acerca-de/","(direct)","(none)","Returning Visitor","desktop",0,1,1,0,1,1
"521",201106,2011,6,"/acerca-de/","google","organic","Returning Visitor","desktop",0,4,0,158,1,1
"522",201106,2011,6,"/acerca-de/","google.com","referral","New Visitor","desktop",0,1,1,0,1,1
"523",201106,2011,6,"/aplicaciones-imprescindibles-para-iphone/","scroogle.org","referral","New Visitor","desktop",1,1,1,0,1,1
"524",201106,2011,6,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"525",201106,2011,6,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"526",201106,2011,6,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","organic","Returning Visitor","desktop",0,1,0,46,1,1
"527",201106,2011,6,"/archivo/derecho/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"528",201106,2011,6,"/archivo/derecho/","google","organic","Returning Visitor","desktop",0,1,0,27,1,1
"529",201106,2011,6,"/archivo/economia/","google","organic","New Visitor","desktop",0,1,0,64,1,1
"530",201106,2011,6,"/archivo/internet/","google","organic","Returning Visitor","desktop",0,1,0,5,1,1
"531",201106,2011,6,"/archivo/internet/diseno/","google.com","referral","New Visitor","desktop",0,1,0,219,1,1
"532",201106,2011,6,"/archivo/internet/herramientas/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"533",201106,2011,6,"/archivo/internet/sociedad-de-la-informacion/","google","organic","New Visitor","desktop",1,2,1,17,1,1
"534",201106,2011,6,"/archivo/soluciones/productividad/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"535",201106,2011,6,"/como-crear-una-plantilla-php-desde-cero/","(direct)","(none)","New Visitor","desktop",2,2,2,0,2,2
"536",201106,2011,6,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",11,13,10,92,11,11
"537",201106,2011,6,"/comunidad/","google","organic","Returning Visitor","desktop",0,4,1,324,1,1
"538",201106,2011,6,"/configura-feedburner-con-tu-propio-dominio/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"539",201106,2011,6,"/conoce-palos-flamenco-tu-movil/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"540",201106,2011,6,"/contacto/","google","organic","Returning Visitor","desktop",0,1,0,151,1,1
"541",201106,2011,6,"/contacto/","google.com","referral","New Visitor","desktop",0,1,0,4,1,1
"542",201106,2011,6,"/customiza-tu-backend-de-wordpress/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"543",201106,2011,6,"/demandas-empresas-telecomunicaciones-telecos/","google","organic","New Visitor","desktop",0,3,0,134,1,1
"544",201106,2011,6,"/diagrama-de-evaluacion-de-respuesta-en-la-web/","(direct)","(none)","New Visitor","desktop",0,1,1,0,1,1
"545",201106,2011,6,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google","organic","New Visitor","desktop",6,7,6,70,6,6
"546",201106,2011,6,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google.es","referral","New Visitor","desktop",2,2,2,0,2,2
"547",201106,2011,6,"/el-ceo-de-google-nos-dice-que-no-estamos-preparados-para-la-revolucion-tecnologica/","google","organic","New Visitor","desktop",0,2,0,272,2,2
"548",201106,2011,6,"/elige-los-mejores-colores-para-tu-web/","google","organic","New Visitor","desktop",4,5,4,86,4,4
"549",201106,2011,6,"/etiquetas/capitalismo/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"550",201106,2011,6,"/etiquetas/copyright/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"551",201106,2011,6,"/etiquetas/propiedad-intelectual/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"552",201106,2011,6,"/etiquetas/redes-sociales/","(direct)","(none)","New Visitor","desktop",1,1,0,85,1,1
"553",201106,2011,6,"/etiquetas/redes-sociales/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"554",201106,2011,6,"/etiquetas/social-media/","google","organic","New Visitor","desktop",2,2,2,0,2,2
"555",201106,2011,6,"/excelentes-tecnicas-de-css3-listas-para-utilizar/","google","organic","New Visitor","desktop",2,4,3,24,3,3
"556",201106,2011,6,"/oportunidades-en-zonas-libres-de-patentes/","google","organic","New Visitor","desktop",1,2,1,26,1,1
"557",201106,2011,6,"/page/4/","google","organic","New Visitor","mobile",1,1,1,0,1,1
"558",201106,2011,6,"/patentes-tambien-aplican-musica/","(direct)","(none)","Returning Visitor","desktop",1,1,1,0,1,1
"559",201106,2011,6,"/patentes-tambien-aplican-musica/","google","organic","New Visitor","desktop",3,3,3,0,3,3
"560",201106,2011,6,"/patentes-tambien-aplican-musica/","google","organic","Returning Visitor","desktop",6,6,6,0,6,1
"561",201106,2011,6,"/publicidad-susurra-tu-cerebro/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"562",201106,2011,6,"/radiohead-regalo-in-rainbows-ahora-no-puedes-compartir/","google","organic","New Visitor","desktop",3,4,3,1210,3,3
"563",201106,2011,6,"/suscribete/","google","organic","Returning Visitor","desktop",0,3,0,568,1,1
"564",201106,2011,6,"/tenerife-punto-acceso-internet-entre-america-europa/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"565",201106,2011,6,"/teoria-juegos-explica-viralidad-redes-sociales/","(direct)","(none)","New Visitor","desktop",2,3,2,124,3,3
"566",201106,2011,6,"/teoria-juegos-explica-viralidad-redes-sociales/","(direct)","(none)","Returning Visitor","desktop",5,5,4,29,5,1
"567",201106,2011,6,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",7,13,6,1362,7,7
"568",201106,2011,6,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","Returning Visitor","desktop",1,2,1,28,1,1
"569",201107,2011,7,"/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"570",201107,2011,7,"/","google","organic","New Visitor","desktop",3,5,3,134,5,4
"571",201107,2011,7,"/","google","organic","Returning Visitor","desktop",3,5,1,1553,5,1
"572",201107,2011,7,"/","google.com","referral","New Visitor","desktop",1,1,0,50,1,1
"573",201107,2011,7,"/","linkedin.com","referral","New Visitor","desktop",1,3,1,47,3,2
"574",201107,2011,7,"/","www.thebesthosting.org","referral","Returning Visitor","desktop",1,1,1,0,1,1
"575",201107,2011,7,"/","www.toma.ai/6pf","referral","Returning Visitor","desktop",2,2,2,0,2,2
"576",201107,2011,7,"/acerca-de/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"577",201107,2011,7,"/acerca-de/","google","organic","New Visitor","desktop",0,2,1,19,2,2
"578",201107,2011,7,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"579",201107,2011,7,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","organic","New Visitor","desktop",0,1,1,0,1,1
"580",201107,2011,7,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","organic","Returning Visitor","desktop",0,1,0,7,1,1
"581",201107,2011,7,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google.com","referral","New Visitor","desktop",0,1,1,0,1,1
"582",201107,2011,7,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","linkedin.com","referral","New Visitor","desktop",0,2,0,58,1,1
"583",201107,2011,7,"/archivo/derecho/propiedad-intelectual/","google","organic","New Visitor","desktop",2,2,2,0,2,2
"584",201107,2011,7,"/archivo/economia/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"585",201107,2011,7,"/archivo/economia/empresa/","google","organic","New Visitor","desktop",2,2,2,0,2,2
"586",201107,2011,7,"/archivo/internet/diseno/","google","organic","Returning Visitor","desktop",0,1,0,32,1,1
"587",201107,2011,7,"/archivo/internet/sociedad-de-la-informacion/","google","organic","New Visitor","desktop",1,2,1,11,1,1
"588",201107,2011,7,"/archivo/internet/sociedad-de-la-informacion/","google","organic","Returning Visitor","desktop",1,2,1,12,1,1
"589",201107,2011,7,"/archivo/otros/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"590",201107,2011,7,"/busca-trabajo-en-start-ups/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"591",201107,2011,7,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",17,19,16,990,17,17
"592",201107,2011,7,"/demandas-empresas-telecomunicaciones-telecos/","google","organic","New Visitor","desktop",1,1,0,33,1,1
"593",201107,2011,7,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","(direct)","(none)","New Visitor","desktop",1,1,0,7,1,1
"594",201107,2011,7,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","ask","organic","New Visitor","desktop",1,1,1,0,1,1
"595",201107,2011,7,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google","organic","New Visitor","desktop",4,4,4,0,4,4
"596",201107,2011,7,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google","organic","Returning Visitor","desktop",2,2,2,0,2,1
"597",201107,2011,7,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/comment-page-1/","(direct)","(none)","New Visitor","desktop",0,1,1,0,1,1
"598",201107,2011,7,"/elige-los-mejores-colores-para-tu-web/","google","organic","Returning Visitor","desktop",0,2,1,2,1,1
"599",201107,2011,7,"/etiquetas/aplicaciones/","google","organic","New Visitor","desktop",0,3,1,52,1,1
"600",201107,2011,7,"/etiquetas/business/","google","organic","New Visitor","desktop",4,4,4,0,4,4
"601",201107,2011,7,"/etiquetas/capitalismo/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"602",201107,2011,7,"/etiquetas/empresa/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"603",201107,2011,7,"/etiquetas/ip/","google","organic","New Visitor","desktop",1,1,0,91,1,1
"604",201107,2011,7,"/etiquetas/socialismo/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"605",201107,2011,7,"/etiquetas/sociedad-de-la-informacion/","google","organic","New Visitor","desktop",2,2,2,0,2,2
"606",201107,2011,7,"/etiquetas/software/","google","organic","New Visitor","desktop",1,3,0,213,1,1
"607",201107,2011,7,"/la-fundacion-de-un-nuevo-google-docs/","google","organic","New Visitor","desktop",0,1,0,5,1,1
"608",201107,2011,7,"/los-90-mejores-social-media-plugins-para-wordpress/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"609",201107,2011,7,"/oportunidades-en-zonas-libres-de-patentes/","google","organic","New Visitor","desktop",0,3,0,264,1,1
"610",201107,2011,7,"/page/2/","google","organic","Returning Visitor","desktop",0,3,1,581,3,1
"611",201107,2011,7,"/page/5/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"612",201107,2011,7,"/patentes-tambien-aplican-musica/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"613",201107,2011,7,"/patentes-tambien-aplican-musica/","google","organic","Returning Visitor","desktop",1,1,1,0,1,1
"614",201107,2011,7,"/radiohead-regalo-in-rainbows-ahora-no-puedes-compartir/","google","organic","New Visitor","desktop",1,2,2,0,2,2
"615",201107,2011,7,"/revista-science-premia-mit-open-course-ware/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"616",201107,2011,7,"/suscribete/","google","organic","Returning Visitor","desktop",1,3,0,44,1,1
"617",201107,2011,7,"/tenerife-punto-acceso-internet-entre-america-europa/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"618",201107,2011,7,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"619",201107,2011,7,"/trucos-para-mejorar-la-seguridad-de-tu-wordpress/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"620",201107,2011,7,"/videotutoriales-de-jquery/","google","organic","New Visitor","desktop",0,2,0,165,1,1
"621",201107,2011,7,"/videotutoriales-de-jquery/","google","organic","Returning Visitor","desktop",0,4,1,463,2,1
"622",201108,2011,8,"/","(direct)","(none)","New Visitor","desktop",4,4,2,10,4,4
"623",201108,2011,8,"/","google","organic","New Visitor","desktop",0,1,1,0,1,1
